Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6RRNNciQGZEXnqk8SQ9yv5,"You Need To Calm Down","Lover","Taylor Swift",2019-08-23,171360,76,false,,2020-11-27T12:32:43Z,"","Taylor Swift",0.771,0.671,2,-5.617,1,0.0553,0.00929,0,0.0637,0.714,85.026,4
spotify:track:4h2xr0R1nYTN7rtsNRgFtk,"Stronger","Stronger","Kurt Hugo Schneider;Sam Tsui",2012-03-04,214396,12,false,,2020-11-27T12:32:43Z,"","mudhutdigital.com",0.621,0.817,6,-3.692,1,0.0333,0.0189,0,0.289,0.204,115.92,3
spotify:track:3ZdJffjzJWFimSQyxgGIxN,"Just A Dream","5.0","Nelly",2010-11-12,237800,80,false,,2020-11-27T12:32:43Z,"","Motown",0.528,0.753,1,-6.162,1,0.0307,0.0424,0,0.12,0.103,89.954,4
spotify:track:2tJulUYLDKOg9XrtVkMgcJ,"Grenade","Doo-Wops & Hooligans","Bruno Mars",2010-05-11,222091,79,false,,2020-11-27T12:32:43Z,"","Atlantic Records",0.704,0.558,2,-7.273,0,0.0542,0.148,0,0.107,0.245,110.444,4
spotify:track:7soJgKhQTO8hLP2JPRkL5O,"One Call Away","Nine Track Mind","Charlie Puth",2016-01-29,194453,57,false,,2020-11-27T12:32:43Z,"soft pop,pop","Artist Partner",0.667,0.613,1,-5.353,1,0.0344,0.403,0,0.115,0.47,91.024,4
spotify:track:0QfmQhr5npxuWQ4zzUDUhB,"Just A Dream","Just A Dream","Kurt Hugo Schneider;Christina Grimmie;Sam Tsui",2017-11-14,263597,57,false,,2020-11-27T12:32:43Z,"","mudhutdigital.com",0.44,0.751,9,-7.632,1,0.0526,0.193,0.0000461,0.0577,0.222,164.104,4
spotify:track:6U4VqEHy4n5VeiH4pQPL24,"You're Welcome","Moana (Original Motion Picture Soundtrack/Deluxe Edition)","Dwayne Johnson;Disney",2016-11-18,163893,73,false,,2020-11-27T12:32:43Z,"","Walt Disney Records",0.788,0.745,5,-7.072,1,0.258,0.29,0,0.0373,0.672,135.278,4
spotify:track:0WcBvAA59kSYFHeqy0fpZp,"Something To Dance For - From ""Shake It Up""","Something to Dance For (From ""Shake It Up: Live 2 Dance"")","Zendaya",2012-01-01,163266,43,false,,2020-11-27T12:32:43Z,"","Walt Disney Records",0.67,0.939,1,-5.579,0,0.0647,0.00471,0.0000318,0.316,0.441,129.997,4
spotify:track:3bSq5OpEWmLK1o8F7saR2F,"I Got Nerve - From ""Hannah Montana""/Soundtrack Version","Hannah Montana","Hannah Montana",2006-01-01,184226,51,false,,2020-11-27T12:32:43Z,"","Walt Disney Records",0.53,0.951,8,-3.555,1,0.0401,0.00216,0,0.0454,0.813,144.878,4
spotify:track:3vXNyDHByarEuyVqX6Kz7l,"I Knew You Were Trouble","I Knew You Were Trouble","Kurt Hugo Schneider;Sam Tsui",2012-12-23,216486,12,false,,2020-11-27T12:32:43Z,"","mudhutdigital.com",0.606,0.696,1,-5.261,1,0.0725,0.178,0,0.0807,0.691,147.963,4
spotify:track:1JbR9RDP3ogVNEWFgNXAjh,"Look What You Made Me Do","reputation (Big Machine Radio Release Special)","Taylor Swift",2017-11-10,211853,50,false,,2020-11-27T12:32:43Z,"","Taylor Swift",0.766,0.709,9,-6.471,0,0.123,0.204,0.0000141,0.126,0.506,128.07,4
